Year,Location,Vegetable_Type,Missing_Cells
2008,Thambuththegama,CABBAGE,16
2008,Thambuththegama,CAPSICUM,16
2008,Thambuththegama,CARROT,16
2008,Thambuththegama,CUCUMBER,16
2008,Thambuththegama,DRUMSTIC,36
2008,Thambuththegama,GOTUKOLA,16
2008,Thambuththegama,GREEN BEANS,16
2008,Thambuththegama,GREEN CHILLIES,16
2008,Thambuththegama,KANKUN,16
2008,Thambuththegama,KNOL-KHOL,19
2008,Thambuththegama,LADIES FINGERS,16
2008,Thambuththegama,LEEKS,16
2008,Thambuththegama,LIME,17
2008,Thambuththegama,LONG BEANS,16
2008,Thambuththegama,LUFFA,16
2008,Thambuththegama,MANIOC,16
2008,Thambuththegama,MUKUNUWENNA,16
2008,Thambuththegama,PUMPKIN,16
2008,Thambuththegama,RADDISH,16
2008,Thambuththegama,SNAKE GOURD,16
2008,Thambuththegama,SWEET POTATOES,16
2008,Thambuththegama,TOMATOES,16
2008,Tissamaharama,ASH PLANTAINS,10
2008,Tissamaharama,BEETROOT,9
2008,Tissamaharama,BITTER GOURD,9
2008,Tissamaharama,BRINJALS,9
2008,Tissamaharama,CABBAGE,9
2008,Tissamaharama,CAPSICUM,9
2008,Tissamaharama,CARROT,10
2008,Tissamaharama,CUCUMBER,9
2008,Tissamaharama,DRUMSTIC,23
2008,Tissamaharama,GOTUKOLA,11
2008,Tissamaharama,GREEN BEANS,10
2008,Tissamaharama,GREEN CHILLIES,11
2008,Tissamaharama,KANKUN,10
2008,Tissamaharama,KNOL-KHOL,13
2008,Tissamaharama,LADIES FINGERS,9
2008,Tissamaharama,LEEKS,9
2008,Tissamaharama,LIME,12
2008,Tissamaharama,LONG BEANS,10
2008,Tissamaharama,LUFFA,10
2008,Tissamaharama,MANIOC,10
2008,Tissamaharama,MUKUNUWENNA,10
2008,Tissamaharama,PUMPKIN,9
2008,Tissamaharama,RADDISH,9
2008,Tissamaharama,SNAKE GOURD,10
2008,Tissamaharama,SWEET POTATOES,12
2008,Tissamaharama,TOMATOES,9
2008,Vavuniya,ASH PLANTAINS,52
2008,Vavuniya,BEETROOT,52
2008,Vavuniya,BITTER GOURD,52
2008,Vavuniya,BRINJALS,52
2008,Vavuniya,CABBAGE,52
2008,Vavuniya,CAPSICUM,52
2008,Vavuniya,CARROT,52
2008,Vavuniya,CUCUMBER,52
2008,Vavuniya,DRUMSTIC,52
2008,Vavuniya,GOTUKOLA,52
2008,Vavuniya,GREEN BEANS,52
2008,Vavuniya,GREEN CHILLIES,52
2008,Vavuniya,KANKUN,52
2008,Vavuniya,KNOL-KHOL,52
2008,Vavuniya,LADIES FINGERS,52
2008,Vavuniya,LEEKS,52
2008,Vavuniya,LIME,52
2008,Vavuniya,LONG BEANS,52
2008,Vavuniya,LUFFA,52
2008,Vavuniya,MANIOC,52
2008,Vavuniya,MUKUNUWENNA,52
2008,Vavuniya,PUMPKIN,52
2008,Vavuniya,RADDISH,52
2008,Vavuniya,SNAKE GOURD,52
2008,Vavuniya,SWEET POTATOES,52
2008,Vavuniya,TOMATOES,52
2009,Ampara,ASH PLANTAINS,52
2009,Ampara,BEETROOT,52
2009,Ampara,BITTER GOURD,52
2009,Ampara,BRINJALS,52
2009,Ampara,CABBAGE,52
2009,Ampara,CAPSICUM,52
2009,Ampara,CARROT,52
2009,Ampara,CUCUMBER,52
2009,Ampara,DRUMSTIC,52
2009,Ampara,GOTUKOLA,52
2009,Ampara,GREEN BEANS,52
2009,Ampara,GREEN CHILLIES,52
2009,Ampara,KANKUN,52
2009,Ampara,KNOL-KHOL,52
2009,Ampara,LADIES FINGERS,52
2009,Ampara,LEEKS,52
2009,Ampara,LIME,52
2009,Ampara,LONG BEANS,52
2009,Ampara,LUFFA,52
2009,Ampara,MANIOC,52
2009,Ampara,MUKUNUWENNA,52
2009,Ampara,PUMPKIN,52
2009,Ampara,RADDISH,52
2009,Ampara,SNAKE GOURD,52
2009,Ampara,SWEET POTATOES,52
2009,Ampara,TOMATOES,52
2009,Anuradhapura,ASH PLANTAINS,7
2009,Anuradhapura,BEETROOT,7
2009,Anuradhapura,BITTER GOURD,7
2009,Anuradhapura,BRINJALS,7
2009,Anuradhapura,CABBAGE,7
2009,Anuradhapura,CAPSICUM,7
2009,Anuradhapura,CARROT,7
2009,Anuradhapura,CUCUMBER,7
2009,Anuradhapura,DRUMSTIC,30
2009,Anuradhapura,GOTUKOLA,7
2009,Anuradhapura,GREEN BEANS,8
2009,Anuradhapura,GREEN CHILLIES,7
2009,Anuradhapura,KANKUN,7
2009,Anuradhapura,KNOL-KHOL,8
2009,Anuradhapura,LADIES FINGERS,7
2009,Anuradhapura,LEEKS,7
2009,Anuradhapura,LIME,7
2009,Anuradhapura,LONG BEANS,7
2009,Anuradhapura,LUFFA,7
2009,Anuradhapura,MANIOC,7
2009,Anuradhapura,MUKUNUWENNA,7
2009,Anuradhapura,PUMPKIN,7
2009,Anuradhapura,RADDISH,7
2009,Anuradhapura,SNAKE GOURD,7
2009,Anuradhapura,SWEET POTATOES,7
2009,Anuradhapura,TOMATOES,7
2009,Badulla,ASH PLANTAINS,11
2009,Badulla,BEETROOT,10
2009,Badulla,BITTER GOURD,10
2009,Badulla,BRINJALS,10
2009,Badulla,CABBAGE,11
2009,Badulla,CAPSICUM,10
2009,Badulla,CARROT,10
2009,Badulla,CUCUMBER,10
2009,Badulla,DRUMSTIC,29
2009,Badulla,GOTUKOLA,10
2009,Badulla,GREEN BEANS,10
2009,Badulla,GREEN CHILLIES,11
2009,Badulla,KANKUN,10
2009,Badulla,KNOL-KHOL,13
2009,Badulla,LADIES FINGERS,10
2009,Badulla,LEEKS,10
2009,Badulla,LIME,10
2009,Badulla,LONG BEANS,17
2009,Badulla,LUFFA,11
2009,Badulla,MANIOC,11
2009,Badulla,MUKUNUWENNA,10
2009,Badulla,PUMPKIN,10
2009,Badulla,RADDISH,11
2009,Badulla,SNAKE GOURD,10
2009,Badulla,SWEET POTATOES,10
2009,Badulla,TOMATOES,11
2009,Colombo,ASH PLANTAINS,0
2009,Colombo,BEETROOT,0
2009,Colombo,BITTER GOURD,0
2009,Colombo,BRINJALS,0
2009,Colombo,CABBAGE,0
2009,Colombo,CAPSICUM,0
2009,Colombo,CARROT,0
2009,Colombo,CUCUMBER,0
2009,Colombo,DRUMSTIC,14
2009,Colombo,GOTUKOLA,32
2009,Colombo,GREEN BEANS,0
2009,Colombo,GREEN CHILLIES,0
2009,Colombo,KANKUN,0
2009,Colombo,KNOL-KHOL,0
2009,Colombo,LADIES FINGERS,0
2009,Colombo,LEEKS,0
2009,Colombo,LIME,0
2009,Colombo,LONG BEANS,0
2009,Colombo,LUFFA,0
2009,Colombo,MANIOC,0
2009,Colombo,MUKUNUWENNA,0
2009,Colombo,PUMPKIN,0
2009,Colombo,RADDISH,0
2009,Colombo,SNAKE GOURD,0
2009,Colombo,SWEET POTATOES,0
2009,Colombo,TOMATOES,0
2009,Dambulla,ASH PLANTAINS,10
2009,Dambulla,BEETROOT,10
2009,Dambulla,BITTER GOURD,10
2009,Dambulla,BRINJALS,11
2009,Dambulla,CABBAGE,10
2009,Dambulla,CAPSICUM,11
2009,Dambulla,CARROT,10
2009,Dambulla,CUCUMBER,11
2009,Dambulla,DRUMSTIC,32
2009,Dambulla,GOTUKOLA,10
2009,Dambulla,GREEN BEANS,10
2009,Dambulla,GREEN CHILLIES,10
2009,Dambulla,KANKUN,10
2009,Dambulla,KNOL-KHOL,10
2009,Dambulla,LADIES FINGERS,11
2009,Dambulla,LEEKS,10
2009,Dambulla,LIME,10
2009,Dambulla,LONG BEANS,10
2009,Dambulla,LUFFA,10
2009,Dambulla,MANIOC,10
2009,Dambulla,MUKUNUWENNA,10
2009,Dambulla,PUMPKIN,13
2009,Dambulla,RADDISH,11
2009,Dambulla,SNAKE GOURD,10
2009,Dambulla,SWEET POTATOES,10
2009,Dambulla,TOMATOES,11
2009,Dehiattakandiya,ASH PLANTAINS,14
2009,Dehiattakandiya,BEETROOT,13
2009,Dehiattakandiya,BITTER GOURD,13
2009,Dehiattakandiya,BRINJALS,13
2009,Dehiattakandiya,CABBAGE,13
2009,Dehiattakandiya,CAPSICUM,13
2009,Dehiattakandiya,CARROT,13
2009,Dehiattakandiya,CUCUMBER,13
2009,Dehiattakandiya,DRUMSTIC,26
2009,Dehiattakandiya,GOTUKOLA,15
2009,Dehiattakandiya,GREEN BEANS,13
2009,Dehiattakandiya,GREEN CHILLIES,13
2009,Dehiattakandiya,KANKUN,15
2009,Dehiattakandiya,KNOL-KHOL,15
2009,Dehiattakandiya,LADIES FINGERS,14
2009,Dehiattakandiya,LEEKS,13
2009,Dehiattakandiya,LIME,17
2009,Dehiattakandiya,LONG BEANS,14
2009,Dehiattakandiya,LUFFA,15
2009,Dehiattakandiya,MANIOC,16
2009,Dehiattakandiya,MUKUNUWENNA,13
2009,Dehiattakandiya,PUMPKIN,13
2009,Dehiattakandiya,RADDISH,13
2009,Dehiattakandiya,SNAKE GOURD,13
2009,Dehiattakandiya,SWEET POTATOES,13
2009,Dehiattakandiya,TOMATOES,13
2009,Embilipitiya,ASH PLANTAINS,11
2009,Embilipitiya,BEETROOT,9
2009,Embilipitiya,BITTER GOURD,11
2009,Embilipitiya,BRINJALS,11
2009,Embilipitiya,CABBAGE,9
2009,Embilipitiya,CAPSICUM,11
2009,Embilipitiya,CARROT,9
2009,Embilipitiya,CUCUMBER,11
2009,Embilipitiya,DRUMSTIC,22
2009,Embilipitiya,GOTUKOLA,11
2009,Embilipitiya,GREEN BEANS,11
2009,Embilipitiya,GREEN CHILLIES,11
2009,Embilipitiya,KANKUN,11
2009,Embilipitiya,KNOL-KHOL,9
2009,Embilipitiya,LADIES FINGERS,11
2009,Embilipitiya,LEEKS,10
2009,Embilipitiya,LIME,11
2009,Embilipitiya,LONG BEANS,11
2009,Embilipitiya,LUFFA,11
2009,Embilipitiya,MANIOC,11
2009,Embilipitiya,MUKUNUWENNA,11
2009,Embilipitiya,PUMPKIN,11
2009,Embilipitiya,RADDISH,9
2009,Embilipitiya,SNAKE GOURD,11
2009,Embilipitiya,SWEET POTATOES,11
2009,Embilipitiya,TOMATOES,9
2009,Galle,ASH PLANTAINS,9
2009,Galle,BEETROOT,10
2009,Galle,BITTER GOURD,10
2009,Galle,BRINJALS,10
2009,Galle,CABBAGE,10
2009,Galle,CAPSICUM,10
2009,Galle,CARROT,10
2009,Galle,CUCUMBER,10
2009,Galle,DRUMSTIC,26
2009,Galle,GOTUKOLA,9
2009,Galle,GREEN BEANS,10
2009,Galle,GREEN CHILLIES,9
2009,Galle,KANKUN,10
2009,Galle,KNOL-KHOL,19
2009,Galle,LADIES FINGERS,10
2009,Galle,LEEKS,10
2009,Galle,LIME,10
2009,Galle,LONG BEANS,9
2009,Galle,LUFFA,10
2009,Galle,MANIOC,11
2009,Galle,MUKUNUWENNA,10
2009,Galle,PUMPKIN,10
2009,Galle,RADDISH,11
2009,Galle,SNAKE GOURD,10
2009,Galle,SWEET POTATOES,15
2009,Galle,TOMATOES,10
2009,Gampaha,ASH PLANTAINS,52
2009,Gampaha,BEETROOT,52
2009,Gampaha,BITTER GOURD,52
2009,Gampaha,BRINJALS,52
2009,Gampaha,CABBAGE,52
2009,Gampaha,CAPSICUM,52
2009,Gampaha,CARROT,52
2009,Gampaha,CUCUMBER,52
2009,Gampaha,DRUMSTIC,52
2009,Gampaha,GOTUKOLA,52
2009,Gampaha,GREEN BEANS,52
2009,Gampaha,GREEN CHILLIES,52
2009,Gampaha,KANKUN,52
2009,Gampaha,KNOL-KHOL,52
2009,Gampaha,LADIES FINGERS,52
2009,Gampaha,LEEKS,52
2009,Gampaha,LIME,52
2009,Gampaha,LONG BEANS,52
2009,Gampaha,LUFFA,52
2009,Gampaha,MANIOC,52
2009,Gampaha,MUKUNUWENNA,52
2009,Gampaha,PUMPKIN,52
2009,Gampaha,RADDISH,52
2009,Gampaha,SNAKE GOURD,52
2009,Gampaha,SWEET POTATOES,52
2009,Gampaha,TOMATOES,52
2009,Hambanthota,ASH PLANTAINS,8
2009,Hambanthota,BEETROOT,9
2009,Hambanthota,BITTER GOURD,8
2009,Hambanthota,BRINJALS,8
2009,Hambanthota,CABBAGE,8
2009,Hambanthota,CAPSICUM,8
2009,Hambanthota,CARROT,8
2009,Hambanthota,CUCUMBER,8
2009,Hambanthota,DRUMSTIC,20
2009,Hambanthota,GOTUKOLA,8
2009,Hambanthota,GREEN BEANS,8
2009,Hambanthota,GREEN CHILLIES,8
2009,Hambanthota,KANKUN,8
2009,Hambanthota,KNOL-KHOL,12
2009,Hambanthota,LADIES FINGERS,8
2009,Hambanthota,LEEKS,8
2009,Hambanthota,LIME,8
2009,Hambanthota,LONG BEANS,9
2009,Hambanthota,LUFFA,8
2009,Hambanthota,MANIOC,8
2009,Hambanthota,MUKUNUWENNA,8
2009,Hambanthota,PUMPKIN,8
2009,Hambanthota,RADDISH,8
2009,Hambanthota,SNAKE GOURD,10
2009,Hambanthota,SWEET POTATOES,8
2009,Hambanthota,TOMATOES,8
2009,Hanguranketha,ASH PLANTAINS,19
2009,Hanguranketha,BEETROOT,19
2009,Hanguranketha,BITTER GOURD,19
2009,Hanguranketha,BRINJALS,19
2009,Hanguranketha,CABBAGE,19
2009,Hanguranketha,CAPSICUM,19
2009,Hanguranketha,CARROT,19
2009,Hanguranketha,CUCUMBER,19
2009,Hanguranketha,DRUMSTIC,29
2009,Hanguranketha,GOTUKOLA,19
2009,Hanguranketha,GREEN BEANS,19
2009,Hanguranketha,GREEN CHILLIES,19
2009,Hanguranketha,KANKUN,18
2009,Hanguranketha,KNOL-KHOL,27
2009,Hanguranketha,LADIES FINGERS,20
2009,Hanguranketha,LEEKS,19
2009,Hanguranketha,LIME,20
2009,Hanguranketha,LONG BEANS,20
2009,Hanguranketha,LUFFA,19
2009,Hanguranketha,MANIOC,22
2009,Hanguranketha,MUKUNUWENNA,18
2009,Hanguranketha,PUMPKIN,19
2009,Hanguranketha,RADDISH,19
2009,Hanguranketha,SNAKE GOURD,19
2009,Hanguranketha,SWEET POTATOES,20
2009,Hanguranketha,TOMATOES,19
2009,Jaffna,ASH PLANTAINS,52
2009,Jaffna,BEETROOT,52
2009,Jaffna,BITTER GOURD,52
2009,Jaffna,BRINJALS,52
2009,Jaffna,CABBAGE,52
2009,Jaffna,CAPSICUM,52
2009,Jaffna,CARROT,52
2009,Jaffna,CUCUMBER,52
2009,Jaffna,DRUMSTIC,52
2009,Jaffna,GOTUKOLA,52
2009,Jaffna,GREEN BEANS,52
2009,Jaffna,GREEN CHILLIES,52
2009,Jaffna,KANKUN,52
2009,Jaffna,KNOL-KHOL,52
2009,Jaffna,LADIES FINGERS,52
2009,Jaffna,LEEKS,52
2009,Jaffna,LIME,52
2009,Jaffna,LONG BEANS,52
2009,Jaffna,LUFFA,52
2009,Jaffna,MANIOC,52
2009,Jaffna,MUKUNUWENNA,52
2009,Jaffna,PUMPKIN,52
2009,Jaffna,RADDISH,52
2009,Jaffna,SNAKE GOURD,52
2009,Jaffna,SWEET POTATOES,52
2009,Jaffna,TOMATOES,52
2009,Kaluthara,ASH PLANTAINS,7
2009,Kaluthara,BEETROOT,7
2009,Kaluthara,BITTER GOURD,7
2009,Kaluthara,BRINJALS,7
2009,Kaluthara,CABBAGE,7
2009,Kaluthara,CAPSICUM,7
2009,Kaluthara,CARROT,7
2009,Kaluthara,CUCUMBER,7
2009,Kaluthara,DRUMSTIC,38
2009,Kaluthara,GOTUKOLA,7
2009,Kaluthara,GREEN BEANS,7
2009,Kaluthara,GREEN CHILLIES,7
2009,Kaluthara,KANKUN,7
2009,Kaluthara,KNOL-KHOL,7
2009,Kaluthara,LADIES FINGERS,7
2009,Kaluthara,LEEKS,7
2009,Kaluthara,LIME,7
2009,Kaluthara,LONG BEANS,7
2009,Kaluthara,LUFFA,7
2009,Kaluthara,MANIOC,7
2009,Kaluthara,MUKUNUWENNA,7
2009,Kaluthara,PUMPKIN,7
2009,Kaluthara,RADDISH,7
2009,Kaluthara,SNAKE GOURD,7
2009,Kaluthara,SWEET POTATOES,7
2009,Kaluthara,TOMATOES,7
2009,Kandy,ASH PLANTAINS,9
2009,Kandy,BEETROOT,9
2009,Kandy,BITTER GOURD,9
2009,Kandy,BRINJALS,9
2009,Kandy,CABBAGE,9
2009,Kandy,CAPSICUM,9
2009,Kandy,CARROT,9
2009,Kandy,CUCUMBER,9
2009,Kandy,DRUMSTIC,30
2009,Kandy,GOTUKOLA,9
2009,Kandy,GREEN BEANS,9
2009,Kandy,GREEN CHILLIES,9
2009,Kandy,KANKUN,9
2009,Kandy,KNOL-KHOL,9
2009,Kandy,LADIES FINGERS,9
2009,Kandy,LEEKS,9
2009,Kandy,LIME,9
2009,Kandy,LONG BEANS,9
2009,Kandy,LUFFA,9
2009,Kandy,MANIOC,9
2009,Kandy,MUKUNUWENNA,9
2009,Kandy,PUMPKIN,9
2009,Kandy,RADDISH,9
2009,Kandy,SNAKE GOURD,9
2009,Kandy,SWEET POTATOES,9
2009,Kandy,TOMATOES,9
2009,Keppetipola,ASH PLANTAINS,9
2009,Keppetipola,BEETROOT,9
2009,Keppetipola,BITTER GOURD,9
2009,Keppetipola,BRINJALS,9
2009,Keppetipola,CABBAGE,10
2009,Keppetipola,CAPSICUM,9
2009,Keppetipola,CARROT,9
2009,Keppetipola,CUCUMBER,9
2009,Keppetipola,DRUMSTIC,42
2009,Keppetipola,GOTUKOLA,9
2009,Keppetipola,GREEN BEANS,9
2009,Keppetipola,GREEN CHILLIES,10
2009,Keppetipola,KANKUN,9
2009,Keppetipola,KNOL-KHOL,10
2009,Keppetipola,LADIES FINGERS,11
2009,Keppetipola,LEEKS,9
2009,Keppetipola,LIME,11
2009,Keppetipola,LONG BEANS,11
2009,Keppetipola,LUFFA,9
2009,Keppetipola,MANIOC,9
2009,Keppetipola,MUKUNUWENNA,9
2009,Keppetipola,PUMPKIN,11
2009,Keppetipola,RADDISH,9
2009,Keppetipola,SNAKE GOURD,9
2009,Keppetipola,SWEET POTATOES,9
2009,Keppetipola,TOMATOES,9
2009,Kilinochchi,ASH PLANTAINS,52
2009,Kilinochchi,BEETROOT,52
2009,Kilinochchi,BITTER GOURD,52
2009,Kilinochchi,BRINJALS,52
2009,Kilinochchi,CABBAGE,52
2009,Kilinochchi,CAPSICUM,52
2009,Kilinochchi,CARROT,52
2009,Kilinochchi,CUCUMBER,52
2009,Kilinochchi,DRUMSTIC,52
2009,Kilinochchi,GOTUKOLA,52
2009,Kilinochchi,GREEN BEANS,52
2009,Kilinochchi,GREEN CHILLIES,52
2009,Kilinochchi,KANKUN,52
2009,Kilinochchi,KNOL-KHOL,52
2009,Kilinochchi,LADIES FINGERS,52
2009,Kilinochchi,LEEKS,52
2009,Kilinochchi,LIME,52
2009,Kilinochchi,LONG BEANS,52
2009,Kilinochchi,LUFFA,52
2009,Kilinochchi,MANIOC,52
2009,Kilinochchi,MUKUNUWENNA,52
2009,Kilinochchi,PUMPKIN,52
2009,Kilinochchi,RADDISH,52
2009,Kilinochchi,SNAKE GOURD,52
2009,Kilinochchi,SWEET POTATOES,52
2009,Kilinochchi,TOMATOES,52
2009,Kurunegala,ASH PLANTAINS,7
2009,Kurunegala,BEETROOT,7
2009,Kurunegala,BITTER GOURD,8
2009,Kurunegala,BRINJALS,7
2009,Kurunegala,CABBAGE,7
2009,Kurunegala,CAPSICUM,7
2009,Kurunegala,CARROT,7
2009,Kurunegala,CUCUMBER,7
2009,Kurunegala,DRUMSTIC,49
2009,Kurunegala,GOTUKOLA,7
2009,Kurunegala,GREEN BEANS,7
2009,Kurunegala,GREEN CHILLIES,7
2009,Kurunegala,KANKUN,7
2009,Kurunegala,KNOL-KHOL,7
2009,Kurunegala,LADIES FINGERS,7
2009,Kurunegala,LEEKS,7
2009,Kurunegala,LIME,7
2009,Kurunegala,LONG BEANS,7
2009,Kurunegala,LUFFA,7
2009,Kurunegala,MANIOC,7
2009,Kurunegala,MUKUNUWENNA,7
2009,Kurunegala,PUMPKIN,7
2009,Kurunegala,RADDISH,7
2009,Kurunegala,SNAKE GOURD,8
2009,Kurunegala,SWEET POTATOES,7
2009,Kurunegala,TOMATOES,7
2009,Mannar,ASH PLANTAINS,52
2009,Mannar,BEETROOT,52
2009,Mannar,BITTER GOURD,52
2009,Mannar,BRINJALS,52
2009,Mannar,CABBAGE,52
2009,Mannar,CAPSICUM,52
2009,Mannar,CARROT,52
2009,Mannar,CUCUMBER,52
2009,Mannar,DRUMSTIC,52
2009,Mannar,GOTUKOLA,52
2009,Mannar,GREEN BEANS,52
2009,Mannar,GREEN CHILLIES,52
2009,Mannar,KANKUN,52
2009,Mannar,KNOL-KHOL,52
2009,Mannar,LADIES FINGERS,52
2009,Mannar,LEEKS,52
2009,Mannar,LIME,52
2009,Mannar,LONG BEANS,52
2009,Mannar,LUFFA,52
2009,Mannar,MANIOC,52
2009,Mannar,MUKUNUWENNA,52
2009,Mannar,PUMPKIN,52
2009,Mannar,RADDISH,52
2009,Mannar,SNAKE GOURD,52
2009,Mannar,SWEET POTATOES,52
2009,Mannar,TOMATOES,52
2009,Mathara,ASH PLANTAINS,9
2009,Mathara,BEETROOT,9
2009,Mathara,BITTER GOURD,9
2009,Mathara,BRINJALS,9
2009,Mathara,CABBAGE,9
2009,Mathara,CAPSICUM,9
2009,Mathara,CARROT,9
2009,Mathara,CUCUMBER,9
2009,Mathara,DRUMSTIC,18
2009,Mathara,GOTUKOLA,9
2009,Mathara,GREEN BEANS,9
2009,Mathara,GREEN CHILLIES,9
2009,Mathara,KANKUN,9
2009,Mathara,KNOL-KHOL,11
2009,Mathara,LADIES FINGERS,9
2009,Mathara,LEEKS,10
2009,Mathara,LIME,9
2009,Mathara,LONG BEANS,11
2009,Mathara,LUFFA,9
2009,Mathara,MANIOC,9
2009,Mathara,MUKUNUWENNA,9
2009,Mathara,PUMPKIN,9
2009,Mathara,RADDISH,9
2009,Mathara,SNAKE GOURD,9
2009,Mathara,SWEET POTATOES,9
2009,Mathara,TOMATOES,9
2009,Meegoda,ASH PLANTAINS,8
2009,Meegoda,BEETROOT,11
2009,Meegoda,BITTER GOURD,8
2009,Meegoda,BRINJALS,8
2009,Meegoda,CABBAGE,9
2009,Meegoda,CAPSICUM,8
2009,Meegoda,CARROT,9
2009,Meegoda,CUCUMBER,8
2009,Meegoda,DRUMSTIC,30
2009,Meegoda,GOTUKOLA,36
2009,Meegoda,GREEN BEANS,8
2009,Meegoda,GREEN CHILLIES,8
2009,Meegoda,KANKUN,8
2009,Meegoda,KNOL-KHOL,13
2009,Meegoda,LADIES FINGERS,8
2009,Meegoda,LEEKS,9
2009,Meegoda,LIME,8
2009,Meegoda,LONG BEANS,8
2009,Meegoda,LUFFA,8
2009,Meegoda,MANIOC,8
2009,Meegoda,MUKUNUWENNA,8
2009,Meegoda,PUMPKIN,8
2009,Meegoda,RADDISH,8
2009,Meegoda,SNAKE GOURD,8
2009,Meegoda,SWEET POTATOES,14
2009,Meegoda,TOMATOES,8
2009,Monaragala,ASH PLANTAINS,15
2009,Monaragala,BEETROOT,15
2009,Monaragala,BITTER GOURD,15
2009,Monaragala,BRINJALS,15
2009,Monaragala,CABBAGE,15
2009,Monaragala,CAPSICUM,15
2009,Monaragala,CARROT,15
2009,Monaragala,CUCUMBER,15
2009,Monaragala,DRUMSTIC,27
2009,Monaragala,GOTUKOLA,15
2009,Monaragala,GREEN BEANS,15
2009,Monaragala,GREEN CHILLIES,16
2009,Monaragala,KANKUN,17
2009,Monaragala,KNOL-KHOL,15
2009,Monaragala,LADIES FINGERS,15
2009,Monaragala,LEEKS,15
2009,Monaragala,LIME,15
2009,Monaragala,LONG BEANS,17
2009,Monaragala,LUFFA,15
2009,Monaragala,MANIOC,16
2009,Monaragala,MUKUNUWENNA,15
2009,Monaragala,PUMPKIN,15
2009,Monaragala,RADDISH,15
2009,Monaragala,SNAKE GOURD,15
2009,Monaragala,SWEET POTATOES,16
2009,Monaragala,TOMATOES,15
2009,Mullaitive,ASH PLANTAINS,52
2009,Mullaitive,BEETROOT,52
2009,Mullaitive,BITTER GOURD,52
2009,Mullaitive,BRINJALS,52
2009,Mullaitive,CABBAGE,52
2009,Mullaitive,CAPSICUM,52
2009,Mullaitive,CARROT,52
2009,Mullaitive,CUCUMBER,52
2009,Mullaitive,DRUMSTIC,52
2009,Mullaitive,GOTUKOLA,52
2009,Mullaitive,GREEN BEANS,52
2009,Mullaitive,GREEN CHILLIES,52
2009,Mullaitive,KANKUN,52
2009,Mullaitive,KNOL-KHOL,52
2009,Mullaitive,LADIES FINGERS,52
2009,Mullaitive,LEEKS,52
2009,Mullaitive,LIME,52
2009,Mullaitive,LONG BEANS,52
2009,Mullaitive,LUFFA,52
2009,Mullaitive,MANIOC,52
2009,Mullaitive,MUKUNUWENNA,52
2009,Mullaitive,PUMPKIN,52
2009,Mullaitive,RADDISH,52
2009,Mullaitive,SNAKE GOURD,52
2009,Mullaitive,SWEET POTATOES,52
2009,Mullaitive,TOMATOES,52
2009,Nikaweratiya,ASH PLANTAINS,9
2009,Nikaweratiya,BEETROOT,9
2009,Nikaweratiya,BITTER GOURD,9
2009,Nikaweratiya,BRINJALS,9
2009,Nikaweratiya,CABBAGE,9
2009,Nikaweratiya,CAPSICUM,10
2009,Nikaweratiya,CARROT,9
2009,Nikaweratiya,CUCUMBER,9
2009,Nikaweratiya,DRUMSTIC,25
2009,Nikaweratiya,GOTUKOLA,9
2009,Nikaweratiya,GREEN BEANS,9
2009,Nikaweratiya,GREEN CHILLIES,9
2009,Nikaweratiya,KANKUN,9
2009,Nikaweratiya,KNOL-KHOL,9
2009,Nikaweratiya,LADIES FINGERS,9
2009,Nikaweratiya,LEEKS,9
2009,Nikaweratiya,LIME,10
2009,Nikaweratiya,LONG BEANS,9
2009,Nikaweratiya,LUFFA,9
2009,Nikaweratiya,MANIOC,9
2009,Nikaweratiya,MUKUNUWENNA,9
2009,Nikaweratiya,PUMPKIN,9
2009,Nikaweratiya,RADDISH,9
2009,Nikaweratiya,SNAKE GOURD,9
2009,Nikaweratiya,SWEET POTATOES,9
2009,Nikaweratiya,TOMATOES,9
2009,Nuwaraeliya,ASH PLANTAINS,6
2009,Nuwaraeliya,BEETROOT,6
2009,Nuwaraeliya,BITTER GOURD,6
2009,Nuwaraeliya,BRINJALS,6
2009,Nuwaraeliya,CABBAGE,6
2009,Nuwaraeliya,CAPSICUM,6
2009,Nuwaraeliya,CARROT,6
2009,Nuwaraeliya,CUCUMBER,6
2009,Nuwaraeliya,DRUMSTIC,21
2009,Nuwaraeliya,GOTUKOLA,6
2009,Nuwaraeliya,GREEN BEANS,6
2009,Nuwaraeliya,GREEN CHILLIES,7
2009,Nuwaraeliya,KANKUN,6
2009,Nuwaraeliya,KNOL-KHOL,6
2009,Nuwaraeliya,LADIES FINGERS,6
2009,Nuwaraeliya,LEEKS,6
2009,Nuwaraeliya,LIME,8
2009,Nuwaraeliya,LONG BEANS,6
2009,Nuwaraeliya,LUFFA,6
2009,Nuwaraeliya,MANIOC,6
2009,Nuwaraeliya,MUKUNUWENNA,6
2009,Nuwaraeliya,PUMPKIN,6
2009,Nuwaraeliya,RADDISH,6
2009,Nuwaraeliya,SNAKE GOURD,6
2009,Nuwaraeliya,SWEET POTATOES,6
2009,Nuwaraeliya,TOMATOES,6
2009,Polonnaruwa,ASH PLANTAINS,17
2009,Polonnaruwa,BEETROOT,17
2009,Polonnaruwa,BITTER GOURD,17
2009,Polonnaruwa,BRINJALS,17
2009,Polonnaruwa,CABBAGE,17
2009,Polonnaruwa,CAPSICUM,17
2009,Polonnaruwa,CARROT,18
2009,Polonnaruwa,CUCUMBER,17
